,loss,dkl,mse,traj_mse
0,45.90943847989515,1.100124380285394,44.80931411481313,44.2734050988779
1,24.75204684395872,1.6856193799124493,23.06642747780834,22.547812192562777
2,19.510812411256214,2.2644820815873405,17.24633028205955,16.40621554572571
3,16.509710050038354,2.804681634382227,13.705028426814563,12.626212012935168
4,14.429836355021889,2.9943042478397746,11.435532065523955,10.314596750434958
5,12.397193178185807,3.136225338473149,9.260967874303809,8.11665729650655
6,10.464834610497151,3.231208195738413,7.233626370124996,6.055176812289472
7,9.275350982796942,3.3242907133563633,5.951060286178232,4.762298353376701
8,8.736185292557881,3.379344529555108,5.356840734734736,4.151073285458426
9,8.519362336573847,3.3898302623522634,5.129532062691199,3.935511380387543
10,8.381533332622368,3.410334755961497,4.971198607160595,3.7870248200926877
11,8.255735010513092,3.394769208851545,4.860965808356608,3.6778290617670546
12,8.180343113153848,3.398468022785395,4.781875067307685,3.5944250169298764
13,8.178341307617758,3.3994122566931333,4.778929028979702,3.594629519815192
14,8.065287991730546,3.393428795795173,4.671859207837705,3.492165492588942
15,8.043483527327849,3.407505568029728,4.635977989053949,3.4566381249152554
16,8.037205263158647,3.408913643609343,4.628291607646972,3.4552311703864946
17,7.963330966634051,3.4156062063672428,4.54772474092552,3.3765472316890723
18,7.963476039690086,3.416469663242096,4.547006379423573,3.3838889260373883
19,7.997088912868649,3.4015827588097727,4.595506120583568,3.4173545495210313
20,7.913612752548432,3.420510661025501,4.493102094498513,3.322785274844832
21,7.859669910020278,3.3966812031131455,4.462988707651029,3.2908438609654374
22,7.957696392458054,3.405273086381219,4.552423292686712,3.3755281919994147
23,7.906780994254602,3.4160761063258844,4.490704886068978,3.32103194610191
24,7.958804261479846,3.40459829076032,4.55420594059175,3.3906483984960594
25,7.860618637430129,3.4069198275133155,4.453698832233685,3.2808426724581192
26,7.836080420221814,3.4216206159308995,4.414459783461834,3.2414888175154997
27,7.900649924732035,3.4194192815682447,4.48123060336537,3.30967851659623
