,loss,dkl,mse,traj_mse
0,37.43697854100077,1.6962357212712351,35.74074287533574,35.0661524059992
1,19.82172513119702,2.6705159653739514,17.151209155780478,16.199496217153374
2,15.856506231608517,3.3013018140926746,12.555204455454524,11.321727264689953
3,13.092498770370126,3.5427486993221335,9.549750052822548,8.236933957395985
4,11.011672594245994,3.6595772432276688,7.352095359201178,5.991977436494158
5,10.169976609359479,3.757326251445062,6.4126503300183275,5.0406355054441745
6,9.906591860254915,3.8053203942065306,6.1012714731153945,4.738727027280096
7,9.668376572976433,3.8191150343176354,5.84926153456737,4.464600723358845
8,9.55815396628774,3.8348611089257107,5.723292835789054,4.333092895573276
9,9.374738819699578,3.838832346771883,5.535906479250809,4.151355196644847
10,9.50542149566079,3.859102641178554,5.646318850762759,4.262748980113013
11,9.276690817846337,3.851083472068894,5.425607348753026,4.043938814198915
12,9.314783823843493,3.853828883580224,5.4609549488180695,4.0787968814094056
13,9.201038292157296,3.8644629960499017,5.336575308009726,3.9529961252733252
14,9.20420491788391,3.8634079346976673,5.340797004759219,3.9611361320602727
15,9.146620098774592,3.861849055833266,5.284771026575621,3.909999863777815
16,9.213917540313673,3.893678165263207,5.320239360172551,3.9199936363886745
17,9.153675275734173,3.8850540571763252,5.26862122004564,3.8792871000614255
18,9.11053209408955,3.8530560480823013,5.257476041915822,3.881604222165255
19,9.087835850470151,3.8824661778585403,5.205369638392408,3.8176897840455246
20,9.044831935031551,3.8931098296750166,5.151722062954478,3.770248583438058
21,9.070414165252828,3.9059127091245607,5.16450147137813,3.7752511229790318
22,8.934445271067984,3.888044388543425,5.0464008862440375,3.6495799512461455
23,8.984399555997804,3.932503593879259,5.051895953935691,3.6368485025236277
24,8.968884224080817,3.9643649296158006,5.004519333147593,3.555068987208112
25,8.886586779923224,3.9828433566457955,4.903743442618716,3.437800312934911
26,8.874638633311445,4.009219449321491,4.865419206306827,3.385207981103668
27,8.799272653279179,4.003940346832394,4.79533230012367,3.3086444643469943
28,8.797959641621748,4.042998806362777,4.754960780210689,3.2445911803223226
29,8.798746153642533,4.061214889639439,4.7375312833443814,3.2326791078177703
30,8.870012446982255,4.067505977083108,4.802506481801478,3.2987374857695726
31,8.753558843258576,4.045213796419212,4.708345046467416,3.200186543457222
32,8.709453874370794,4.0505438579969955,4.658910019349382,3.153142005158661
33,8.745661100247721,4.060008984088154,4.685652122110733,3.1944080276905837
34,8.673103790759296,4.0576904314728495,4.615413379371631,3.104815520659996
35,8.697720648160033,4.066398918163758,4.631321733715754,3.1166179901724114
36,8.610487903708043,4.064069684693668,4.546418199673086,3.0437065256925155
37,8.649688928993926,4.08881328630373,4.560875638970718,3.0610688030254822
38,8.68925532907852,4.092387131707345,4.596868210761298,3.0903457613333525
39,8.56362710616518,4.06972961120784,4.493897504256036,2.9855699022177045
40,8.606062856367709,4.080345326392401,4.52571751732908,3.0122679258099585
41,8.631974264909623,4.084535539987121,4.547438730129771,3.029849564973352
42,8.570698671147529,4.090942935527022,4.479755705864679,2.9743041110671067
43,8.577732711054047,4.094461461869119,4.483271232819223,2.9652295640775828
44,8.572317434361498,4.090193622383796,4.482123806398484,2.96608675065539
45,8.606983311276727,4.08736190706631,4.519621423551706,3.013437039766594
46,8.544677835544817,4.102289220658181,4.442388632740133,2.9327392429345855
47,8.521165980191759,4.11237861660081,4.408787373261593,2.9007138246307136
48,8.49293021590401,4.08812789946748,4.404802323131591,2.905835855025769
49,8.496619181402387,4.099323966015891,4.397295224313245,2.877333824422542
50,8.509352669143082,4.104736747682187,4.404615910302458,2.899319460537058
51,8.49721967337098,4.099380343641022,4.3978393312177495,2.8937354110146463
52,8.447171164377245,4.099518025349157,4.347653119686799,2.8313237043699124
53,8.461490485299954,4.1108699462343115,4.350620540553433,2.846814588153976
54,8.463798322097373,4.102247227000744,4.361551093608838,2.8586612573465953
55,8.468670162135465,4.115044889509585,4.353625270022245,2.850715516323976
56,8.455833022940363,4.109490501713269,4.346342525690469,2.8497270983578447
57,8.445256791137124,4.119832791701866,4.325424019520443,2.823524146295747
58,8.458184749585419,4.11452654631759,4.343658199548349,2.8383504462874436
59,8.445450198073841,4.115924410440621,4.3295258002794474,2.8217137882750416
60,8.440539669507007,4.126606433142366,4.313933251242556,2.8115589049602634
61,8.386438607797608,4.127866163268662,4.2585724623824435,2.762125457132848
62,8.413479739529853,4.126227689793627,4.287252051224017,2.787390929116474
63,8.357687668941693,4.119695053085708,4.237992590935479,2.7411707689907177
64,8.411636868802693,4.127234226827874,4.284402632304175,2.77487488097966
65,8.385175554689118,4.123783511044269,4.26139205926666,2.7659624270083567
66,8.399807213621095,4.124489856398608,4.2753173497835295,2.7714604643317355
67,8.38745542249516,4.12375994368388,4.263695472488165,2.775486865393271
68,8.3758279529637,4.126934383663112,4.248893543636185,2.7536199524324507
69,8.3818032938679,4.116748524158496,4.265054782355631,2.778606422605827
70,8.36924051085426,4.1186659045970755,4.250574620019255,2.756065757709807
71,8.356104740672476,4.123660539130153,4.23244418294493,2.745566919329758
72,8.338755408240926,4.121460663918958,4.217294739114699,2.726182117477036
73,8.311534630155043,4.1255958455959085,4.185938751083826,2.6925133193338904
74,8.335228063015037,4.111198145588177,4.224029916311017,2.73526287673974
75,8.351010614177923,4.12651441621706,4.224496200936447,2.732990072223586
76,8.320740376917323,4.123943486935263,4.196796876219989,2.705969877808403
77,8.304853635719525,4.125747150266412,4.179106489916488,2.695524921283335
78,8.33525444899632,4.116771180246624,4.218483270981382,2.7108420191242617
79,8.308742038173348,4.124081562536183,4.184660482332227,2.6956615619094064
80,8.314918657918803,4.125443829761094,4.189474831133291,2.6931951198488613
81,8.335930574330822,4.146364473887427,4.189566132430912,2.6950257308025627
82,8.316553081625523,4.140872670038256,4.175680419398172,2.6932289511104828
83,8.307788664390815,4.132895994112012,4.174892670278802,2.6858955445044126
84,8.313921357093847,4.147434533665221,4.166486827892,2.6726374830730992
85,8.31507492511767,4.130485032538356,4.184589888859836,2.6945888304301246
86,8.301306547501158,4.136564512892558,4.164742030889121,2.6829535120548957
87,8.256746998815194,4.115709309272945,4.141037682847188,2.6655806055678966
88,8.320675591038839,4.134715608427194,4.185959956947244,2.6912909614128555
89,8.295520871738189,4.143512256431877,4.152008613818521,2.661434448453454
90,8.300638619897518,4.138383697979908,4.162254929356568,2.6750961949412426
91,8.297850510631449,4.137156018228873,4.160694490542836,2.6845771920476427
92,8.30131330207432,4.148962980499506,4.152350330501562,2.6668241474074246
93,8.27481649818361,4.128614752229402,4.146201734423824,2.655182624941869
94,8.269846119486411,4.137158531480572,4.132687599908171,2.649898956234853
95,8.289377950468971,4.150185101489753,4.139192840796365,2.649464123334602
96,8.3123235643003,4.141198143386246,4.1711254127312,2.6823831106682836
97,8.27767672070103,4.143204240456758,4.1344725062806225,2.6414814914072546
98,8.263649250155492,4.12815819664418,4.135491054627155,2.64086467799456
99,8.228184695548833,4.122954117526502,4.10523056946753,2.6189369162233684
100,8.255615119815058,4.1478239846489915,4.107791135166067,2.6251232088449035
101,8.297448393335209,4.144756213737167,4.1526921606287015,2.666886201328867
102,8.246382607684678,4.136887860930468,4.109494736711618,2.6285116213160262
103,8.26708446092055,4.143936882524892,4.123147581371242,2.6381733462144727
104,8.241147335903507,4.132533302545175,4.108614021456,2.6299529648422264
105,8.25579779531208,4.132315783716401,4.123482043583196,2.637830660607253
106,8.240227208308609,4.149648307824098,4.090578881887118,2.605224182750803
107,8.26650560887853,4.13679343564276,4.1297121840222575,2.644943818287247
108,8.220410393106398,4.131561030463756,4.088849370453548,2.594005159952339
109,8.248682022838622,4.149207952056027,4.099474073758177,2.6099713674387583
110,8.259074196242691,4.145857762620899,4.11321645147529,2.6354152866161185
111,8.237184628681534,4.127064801601463,4.110119826336175,2.6381232061549764
112,8.227137570076167,4.162205041105773,4.064932511488845,2.58236234422407
113,8.214375033207505,4.135789159307614,4.0785858776193695,2.6017470854492903
114,8.263143781938716,4.143784605954627,4.11935918639863,2.6454579703707406
115,8.215931905785142,4.13413338281807,4.081798506601366,2.5987847364636925
116,8.211526604412871,4.155370652768616,4.056155965034378,2.580320087498324
117,8.225626277477247,4.141630453922075,4.08399581686011,2.593766169317427
118,8.222979910102167,4.126363267764658,4.09661666465438,2.611370306863056
119,8.220827694802129,4.128696090159662,4.092131613197267,2.6299269995339762
120,8.250830870522723,4.145862079447777,4.104968785123781,2.6213488820562496
121,8.213955467093195,4.1477138434483,4.066241631827749,2.5886107030413266
122,8.208343104155684,4.14192764621443,4.06641544827061,2.587173283379089
123,8.199045112836007,4.126171145535855,4.072873978830537,2.5888999051497246
124,8.227242942905278,4.150274264087171,4.0769686936960206,2.600381167184172
125,8.214631477867757,4.126109788272757,4.088521685875522,2.6039508657410813
126,8.244543880456696,4.140052300719501,4.104491565603176,2.624742276954948
127,8.233431150314402,4.154335071813669,4.079096102305396,2.596557892800865
128,8.222049321845615,4.147589252817092,4.074460068284628,2.596947683373033
129,8.185387151661603,4.1350493825356045,4.05033775871146,2.584853786388165
130,8.217018694289948,4.146623093698772,4.070395600591175,2.588054795347026
131,8.210297231927118,4.148470110900688,4.061827120282535,2.5901336822420498
132,8.182641814911793,4.134175953738589,4.0484658678682655,2.579079312578936
133,8.224259284282809,4.1591533067259885,4.065105988715256,2.5910267030207117
134,8.193437537611368,4.1363252685892045,4.057112283900078,2.576610462899885
135,8.190327601946088,4.144635283816809,4.045692335238881,2.571893586755357
136,8.229804355901043,4.167835273534385,4.061969092781198,2.584959810869928
137,8.18131526137663,4.132870452452376,4.0484448185948985,2.567585987159503
138,8.218492832273105,4.154246653111974,4.064246162051529,2.593010435982167
139,8.204584022022075,4.161125806490085,4.043458212556407,2.5578512289966695
140,8.175762663021475,4.135128646856537,4.040634009469876,2.5647661626431946
141,8.204513103467255,4.148549284466343,4.055963832391034,2.5781946141336713
142,8.208498895261291,4.159400169265438,4.049098725251958,2.5804436827970556
143,8.180453535547123,4.1326461165631985,4.047807433117942,2.5765323374833033
144,8.204725266246825,4.151433069880778,4.05329219413436,2.58716850236128
145,8.166511056575686,4.13809543318012,4.028415642736855,2.5603005778213
146,8.211611648803569,4.16530206236936,4.04630958271473,2.5760354958532754
147,8.200436566809596,4.143232858125208,4.057203688599204,2.581296652973907
148,8.184387282908613,4.134457717633657,4.049929567506644,2.5840700267815553
149,8.175013232714672,4.138237084315831,4.036776151374424,2.565897198065581
150,8.192643745827043,4.143870077713418,4.048773656583242,2.5817845440506004
151,8.182060208967807,4.145388165799765,4.036672045771677,2.561362372917616
152,8.189577529657278,4.161949330298651,4.027628222419394,2.562522592485044
153,8.204629366929742,4.150313915960874,4.054315450968869,2.585080245727682
154,8.21163183292621,4.1710050935492315,4.040626731194125,2.5705210853850415
155,8.165469389809832,4.161143198028183,4.004326208891251,2.5263800621032715
156,8.195194428870904,4.176772474684693,4.018421956417899,2.542841906852544
157,8.196252217344858,4.177585849523917,4.018666367820942,2.5421385835745776
158,8.174508338785394,4.161652753951955,4.0128555922723965,2.537797022163403
159,8.186152673920677,4.162256696480856,4.023895960702167,2.538681921832461
160,8.154941658519917,4.145822754144296,4.009118905863413,2.534613335560339
161,8.168981337882055,4.144777412533574,4.024203907494984,2.5594579198989034
162,8.18224708450008,4.158539512414084,4.023707562043403,2.557155390053569
163,8.176705602922603,4.155297678086018,4.0214079330194386,2.5532347107082374
164,8.176047772959503,4.150271329418546,4.0257764524677055,2.554849793870066
165,8.174168056333308,4.153790416658017,4.020377636699706,2.551872279826267
166,8.179722669158078,4.155168609202559,4.024554063674998,2.548365207618559
167,8.16012045671341,4.154158484359241,4.005961981280917,2.5417796550042544
168,8.171017898226305,4.1496514009425125,4.021366498027689,2.5569259934417916
169,8.161297368928906,4.15622627121424,4.005071070934421,2.5469084533625943
170,8.170688666345177,4.156648098771546,4.014040568689475,2.549062540676218
171,8.147088586447206,4.155322526434841,3.9917660429027633,2.5295921882117596
172,8.142792064946454,4.149587041316278,3.9932050109839476,2.5277150692694272
173,8.187565227752543,4.15784953499733,4.029715694243004,2.560985686068602
174,8.16509124529715,4.164863446573386,4.000227777894685,2.538620234279662
175,8.17936891029108,4.163506958674343,4.015861955336216,2.5431511841028605
176,8.127758020171882,4.148314854656107,3.979443167003566,2.518093249727151
177,8.168231702260034,4.159728677336028,4.0085030085583,2.5406064284201157
178,8.173263154796059,4.157911278342308,4.015351872734272,2.5509693730453993
179,8.134810419424834,4.149373584158149,3.985436837498372,2.520287906509852
180,8.182530898571759,4.1551834097518565,4.027347475429779,2.5561971009800475
181,8.145161054435647,4.152742108763102,3.9924189624101993,2.5333202190220634
182,8.13480236600974,4.1406121901156565,3.994190159528378,2.528279582349447
183,8.133060239592506,4.143116665332812,3.9899435839303385,2.5167771434635156
184,8.124742933442924,4.155243121517616,3.969499826803222,2.5200965862006366
185,8.134956208108553,4.129367904246505,4.005588300142571,2.5409427314020356
186,8.169799535397248,4.165348143733794,4.004451397614621,2.54081009851417
187,8.130473407679899,4.157518019356333,3.972955391299148,2.510151443540957
188,8.13190233614441,4.146380790496207,3.9855215281666534,2.529058261892167
189,8.138092698619444,4.134136593472009,4.003956111842496,2.526813579237963
190,8.158475027813369,4.168280052506422,3.9901949548498146,2.517109687168401
191,8.139186121186302,4.164981298253243,3.9742048140063115,2.507757099853849
192,8.144551518182858,4.146415366769395,3.9981361547609944,2.5346246093000153
193,8.143903211572798,4.155391131473964,3.9885120979523325,2.513943529352197
194,8.142606799204524,4.160844067143576,3.9817627298292617,2.510379251191471
195,8.155114083133881,4.170589509508725,3.9845245721373654,2.5072021238889413
196,8.14384137449696,4.155345512812669,3.988495873586622,2.526800119188758
197,8.12988874655618,4.147519825773195,3.9823689192951934,2.528301603150628
198,8.135511746458628,4.144159808731674,3.9913519209893,2.5202695464195215
199,8.161590668414945,4.167902308953534,3.9936883877294482,2.522778902708461
200,8.09533485644693,4.15246173855667,3.9428731149146783,2.4966136230135483
201,8.1639751949102,4.1401722092710305,4.02380298749891,2.548415216752408
202,8.13463592678076,4.15024077018226,3.984395162549666,2.519064827381914
203,8.106796664864337,4.134835650136058,3.9719610136124346,2.5208968100793276
204,8.097803670047039,4.1492176182370475,3.9485860562733666,2.4830218462415865
205,8.106342851278749,4.146373491391377,3.95996936360685,2.501316640752712
206,8.122301897652994,4.142200021401583,3.9801018888976385,2.517831545352192
207,8.120293716186666,4.156133887548343,3.9641598234310536,2.4966774901808146
208,8.157573381563802,4.1577766733868815,3.9997966992501723,2.53836817748833
209,8.135084176026343,4.156153697491436,3.978930467004523,2.5167116188965797
210,8.14323255684744,4.161611455837018,3.9816211091932754,2.517507326956286
211,8.114300665356998,4.136086646182675,3.978213999461086,2.5259945221512625
212,8.108211069508759,4.159957180529043,3.9482538741018023,2.489864211372578
213,8.128962412639266,4.163679887649607,3.965282530940825,2.501909228085356
214,8.126659654417946,4.171669248857662,3.9549904196943024,2.4860044131970813
215,8.13170911220604,4.166215478537049,3.9654936321812,2.496965258802155
216,8.12509785799452,4.152337252070863,3.9727605992285957,2.5100063176683256
217,8.146422459071214,4.16844789546663,3.9779745416596604,2.516065594558597
218,8.11724278037894,4.147192888066475,3.970049881897925,2.5140535779378714
219,8.124177359939551,4.1584215007966465,3.965755868813549,2.4989677654599625
220,8.130551949678084,4.15630721078834,3.9742447262435174,2.517001246513331
221,8.146187571021212,4.178749660247946,3.9674379174683283,2.501154451771943
