,loss,dkl,mse,traj_mse
0,51.222443942160766,1.0353196859301623,50.18712418090535,49.66893256212732
1,25.207679691999083,2.278292860516148,22.92938685305591,22.15016351958705
2,20.692107434205816,2.6179476676976625,18.0741597412157,17.231501665576573
3,19.521010144452408,2.7407963063899143,16.780213818721204,15.923554209204806
4,18.8296940010535,2.7452606994908613,16.084433324995352,15.202989762733209
5,17.97782004679235,2.7443159868862255,15.233504094497276,14.364776346501248
6,16.90041359203654,2.8213698302341883,14.079043773704683,13.193200581531256
7,15.544337271156252,2.9028113978143417,12.641525860695683,11.727275077712703
8,13.95969866813624,3.0116619483543077,10.94803670118454,10.020254905807805
9,12.488363670670484,3.079198640147907,9.409165052095553,8.453110973102254
10,11.671695492010965,3.145077179820973,8.526618288013381,7.558959022141098
11,11.339690352750829,3.1648202046589247,8.174870177103838,7.208940449445371
12,11.189976970416707,3.184526109100318,8.00545085945665,7.039038841140438
13,11.098054552598974,3.19585580424102,7.902198742406789,6.935978225910348
14,11.019907458896013,3.212732609646183,7.80717489090799,6.850523677891391
15,10.894062793571008,3.2043242659100133,7.6897385622521455,6.717863319444582
16,10.943048988973109,3.21000980735755,7.7330391470244075,6.770736201876969
17,10.893734811434694,3.2066455021291365,7.687089288476477,6.717675406177777
18,10.880296442326443,3.2106624088495646,7.669634039428044,6.701952559341692
19,10.84600699450036,3.218861605187474,7.627145396751844,6.657752816651057
20,10.81063468593889,3.2223962662558474,7.588238406664868,6.619330242531906
21,10.75213574693653,3.2296286183474776,7.522507129704897,6.558606280179552
22,10.743114078658605,3.2123621771004567,7.530751879241277,6.560893183751337
23,10.749056142131549,3.21324305154976,7.5358131270326805,6.563354309933048
24,10.643436732418637,3.23659398923984,7.406842749501911,6.438504271127877
25,10.681402875927049,3.227121102084608,7.454281778677763,6.488993723567302
26,10.742687888896782,3.213677583358217,7.529010286197275,6.554431843869214
27,10.603636281910626,3.2187076834918185,7.384928595443226,6.4246476927711145
28,10.627589108233519,3.215816563265558,7.411772556870292,6.444705298091989
29,10.63341997863722,3.2209407870371516,7.412479192343963,6.447846574827959
30,10.597513484508497,3.2272426230301163,7.37027086147838,6.400734632137971
31,10.633382779387714,3.235797589729059,7.397585182963593,6.430917013825939
32,10.55419830227047,3.2239719642305893,7.330226361100648,6.366527841541213
33,10.642991121027288,3.22136851517533,7.421622594693521,6.455258629809304
34,10.647627811164082,3.237959205639344,7.409668629329402,6.439138288988896
35,10.579476280628985,3.239709901735303,7.33976638782043,6.373250419747625
36,10.5574957956204,3.224409383842242,7.333086423680489,6.374553927393301
37,10.605370317717982,3.2403194617927538,7.365050864851977,6.401579352511258
38,10.54517083458149,3.228548660665146,7.316622152343369,6.352288025961651
39,10.536135975544612,3.2495876020648735,7.286548379430905,6.31515778319884
40,10.543583340280328,3.233134659887662,7.310448707544859,6.345868088339866
41,10.58751117569422,3.2283670098844817,7.359144192961932,6.391677862396478
42,10.500835967696215,3.2384044644241214,7.262431503272094,6.298072182630042
43,10.483750776270064,3.226778611378067,7.256972119514359,6.294517242592322
44,10.529026242760526,3.236319486882869,7.292706752158178,6.327289274069894
45,10.560469292627296,3.2419164039415427,7.318552893521075,6.347731721196643
46,10.48632307989921,3.2225623115920428,7.263760773514437,6.300778356989535
47,10.51009195568781,3.2394129489773706,7.270679023076145,6.302064949190375
48,10.528924965821265,3.2553256841234037,7.273599286161235,6.303680355946843
49,10.508223475606504,3.2224948688899855,7.285728581052116,6.320540969717707
50,10.515766462186198,3.238576623839261,7.277189845413946,6.310636138023341
51,10.503099309114882,3.225386074664254,7.277713228127514,6.310976059686003
52,10.50311352496214,3.2395866731771625,7.263526842114334,6.296817967746634
53,10.43857960991108,3.2238576639089125,7.214721935587629,6.251173691890913
54,10.471031388328898,3.2361930893289506,7.234838302719425,6.2762924676380365
55,10.496681722203581,3.2383745415906264,7.258307186192172,6.289683675245264
56,10.450535765304208,3.228050454730363,7.222485283421652,6.26319110858459
57,10.406085183951486,3.2526166148937063,7.153468590258808,6.189665266950492
58,10.462937543991018,3.237914020297308,7.2250235374557805,6.257480273194693
59,10.434793119683466,3.2316932838160235,7.203099834007704,6.240520240736082
60,10.453094082205975,3.2390353080820926,7.214058780818945,6.248051232741143
61,10.440628054733395,3.242300848135152,7.198327196183703,6.235138173036382
62,10.484539469393107,3.2559973799308266,7.228542112894996,6.264355361926574
63,10.456470254430904,3.2422000498927885,7.214270248799911,6.250392940598605
64,10.42493528136969,3.2391597863850468,7.185775512094245,6.221723372032415
65,10.408656205104405,3.237302034767853,7.171354170336552,6.213062018574493
66,10.483688821658701,3.2522580203325626,7.231430815460158,6.270105830592782
67,10.484096598513599,3.236151909493433,7.247944683069,6.283045538874014
68,10.41445037913211,3.2404204471248916,7.174029915641511,6.206402397750878
69,10.410115303003844,3.2343733433442257,7.17574195594014,6.20297509831683
70,10.417431184170585,3.25285272181685,7.164578467561005,6.195477720727786
71,10.398428454228013,3.2335264712525604,7.164901995249732,6.204867257342881
72,10.437344381478201,3.249027758418305,7.188316604090555,6.222605584750124
73,10.461397514700332,3.2325377947826652,7.228859702064169,6.266883043714693
74,10.410424122386344,3.243719789055692,7.166704348952462,6.199656087783123
75,10.4417945829085,3.2350982128179018,7.206696352609049,6.237508480708796
76,10.39992424999124,3.2516027768948894,7.148321472352455,6.181791528710709
77,10.411233693686738,3.2497008810177235,7.161532837217572,6.196461105495459
78,10.350153467770486,3.231734856056535,7.118418596836037,6.1571088841478465
79,10.353911728643219,3.239275473328351,7.1146362523392845,6.148432529288781
80,10.419503216438471,3.250806281793508,7.168696937620547,6.200742911994922
81,10.405246361183488,3.230871865976247,7.1743744866524395,6.210394737315067
82,10.385900269804432,3.252835200096999,7.133065095743784,6.165761851669288
83,10.367949058782663,3.256438209188524,7.11151084959414,6.148851656504615
84,10.345833443628273,3.24893258997877,7.096900862576251,6.1344391217283825
85,10.39995982754807,3.2369258835237593,7.163033936213406,6.203740341615007
86,10.37518943602135,3.244764584646954,7.130424831289211,6.160401912635648
87,10.369755749397456,3.248583496825743,7.12117223918159,6.159115464006683
88,10.322761443401461,3.2464354659391454,7.076325999779188,6.111436953968637
89,10.371700205036705,3.254393715196392,7.1173064786818765,6.160126915216074
90,10.394551177478618,3.2640259158034777,7.130525266138514,6.165542880756063
91,10.380949307529491,3.2467460483545074,7.134203287443021,6.173685285118924
92,10.353012009083574,3.2475667185790824,7.105445272650994,6.143135531272233
93,10.339131053263982,3.26019798240126,7.078933067143242,6.108790312839931
94,10.367897100642022,3.2521838922396467,7.115713190920825,6.15624578955021
95,10.348841720735784,3.2720212999632503,7.0768204211444825,6.117312618797171
96,10.37036974902458,3.2519399606493447,7.1184297894910795,6.15518323865584
97,10.36625455359401,3.255020483793595,7.111234062361457,6.1455450526637705
98,10.34101995030729,3.2651523632489945,7.07586757404012,6.120628589029059
99,10.316494002915023,3.2457497897274594,7.070744213187564,6.101163423749474
100,10.411793484144761,3.264355551248036,7.1474379064884275,6.183176810581487
101,10.33500761249322,3.2588488122044414,7.076158810703319,6.112569062088656
102,10.3643967870989,3.2586257639987606,7.105771027563515,6.136838271725754
103,10.291943853619317,3.249002342105098,7.04294146985606,6.079388590201201
104,10.30186842384279,3.261406998180562,7.040461414503791,6.0773190603985245
105,10.349974406118884,3.248270307427821,7.101704090880157,6.131129839862936
106,10.390413855613673,3.25031496544896,7.140098891652505,6.177326034272145
107,10.339753011087545,3.2514333055469438,7.0883197159551425,6.130988397761923
108,10.34009710451742,3.2620756462472094,7.07802144971541,6.120213809883725
109,10.350592013640263,3.26013949508786,7.090452513345133,6.135215235574755
110,10.407564408693597,3.279894704193853,7.127669712310648,6.158335165002975
111,10.297351039701988,3.2615424154701174,7.035808619768496,6.073014705675813
112,10.27612494976026,3.2455728314410135,7.030552118691193,6.065382464999527
113,10.353014078601474,3.2650197165990584,7.0879943419172315,6.119878470618714
114,10.275145966623578,3.2616936550497453,7.01345230673851,6.054052095517354
115,10.350629732128983,3.2615335891473682,7.0890961266159085,6.12886433147603
116,10.345145979835165,3.260891629827562,7.084254324343201,6.122468997461375
117,10.330508446358667,3.261994097422512,7.068514349308103,6.104749276373948
118,10.34388160259229,3.2692369510900585,7.07464466377651,6.108406448513037
119,10.312932926481489,3.262434087565834,7.050498815854886,6.083902441581214
120,10.325654421135342,3.263111179220881,7.062543244890043,6.095131458990659
121,10.291303432303918,3.2471238499312616,7.044179571214221,6.081993561267109
122,10.270815300309156,3.2649380368487138,7.0058772731310865,6.036551698693619
123,10.264795681243754,3.2676099912610703,6.997185686263205,6.035798484933172
124,10.31461674486419,3.2632160387619424,7.051400697919396,6.085404002536292
125,10.283369829055857,3.265491250152707,7.017878560677706,6.058384242184262
126,10.319099691096408,3.2556030010098413,7.063496675952548,6.09859817225178
127,10.30837339916021,3.259707963410852,7.048665429054296,6.085072560540971
128,10.285861415535724,3.2663134554061055,7.0195479534345555,6.055571694455913
129,10.331396092490733,3.2631181141887553,7.068277989832362,6.103652480983883
130,10.255657609650944,3.2681143957069625,6.98754321766346,6.021832314370761
131,10.336933805492478,3.254943203814502,7.081990603537716,6.112275031353122
132,10.326371846072574,3.274182749612841,7.052189081581818,6.088453920694669
133,10.279488498074775,3.2665348674131445,7.012953633265265,6.046097869248174
134,10.297818200264631,3.2799057506733864,7.01791241388425,6.0465044692600385
135,10.247123823894912,3.2615172639837877,6.985606534246721,6.016550569936006
136,10.308480160098737,3.2592081978986864,7.049271959224469,6.082078034345892
137,10.320875382088648,3.265586674864318,7.055288713547443,6.099454542032084
138,10.260265461926155,3.2658826832466303,6.994382794301335,6.032514950042581
139,10.283604673959907,3.252167388541092,7.031437301040626,6.067657740737272
140,10.264329932595192,3.2713572770682586,6.99297265961836,6.029324477250788
141,10.304570398910927,3.288646545127476,7.0159238452286505,6.053066174809163
142,10.327328808408074,3.2693594986116645,7.057969306076931,6.0849128029833714
143,10.260870583901726,3.273870096563735,6.98700048027098,6.023439085985681
144,10.241175837524224,3.2602589550702694,6.980916863856561,6.015246316906815
145,10.33474812232388,3.284299827031152,7.050448292689093,6.0771533457239775
146,10.285322552352167,3.273780488000831,7.0115420859243125,6.043942926826418
147,10.282072784376219,3.269764934798671,7.012307847717809,6.0446217904410755
148,10.222060139577215,3.259529290816713,6.962530871077372,6.002034308571897
149,10.291567985427546,3.2699856817629334,7.021582284323324,6.056390365832681
150,10.258584202544737,3.2728096561015305,6.98577457731488,6.026042433871122
151,10.260981629679616,3.2744252878864546,6.986556343280953,6.023000706748546
152,10.298557166934199,3.274934614690343,7.023622561170605,6.052179314974875
153,10.28450471041913,3.2746598400675375,7.009844862540687,6.042518978743769
154,10.313291622584398,3.2724916165034967,7.040799969630011,6.076401561731109
155,10.25860474150564,3.2648913782211992,6.9937133372480895,6.031198241223411
156,10.303201383807917,3.2710840051148127,7.032117383900373,6.072320220994875
157,10.31471879099163,3.275498320643504,7.039220443939828,6.074662715150116
158,10.316261166529426,3.2768630140843147,7.039398121945386,6.07484280263392
159,10.272561244399238,3.2692346647265547,7.003326576697101,6.037699778254802
160,10.232841860671497,3.2787872763022246,6.954054579533951,5.989781419870076
161,10.30163453707643,3.2822496199198707,7.019384913809028,6.05762943797476
162,10.28633996662967,3.274089086446301,7.012250906963616,6.04802981925643
163,10.297695823467095,3.273513690543807,7.024182117301477,6.059010565187927
164,10.274235683744672,3.270731278775077,7.003504416871927,6.036575311431647
165,10.306571628671726,3.271248275143866,7.0353233661740875,6.069717951758231
166,10.265443339176743,3.2764716304594566,6.988971725082992,6.025713459377914
167,10.288880016428074,3.277771763794136,7.011108248170564,6.04751218313732
168,10.27427459395434,3.276132254816255,6.99814233467471,6.026573926535858
169,10.283198570870386,3.2674586226155347,7.015739937840311,6.042650182607951
170,10.267271592352952,3.2793099995522343,6.987961565276576,6.020498656631446
171,10.244664784340703,3.2753150437067897,6.969349744353391,6.004830448192293
172,10.295146710043207,3.265182598518693,7.029964113756201,6.062528208525802
173,10.260460816381874,3.2827712340213577,6.977689592775056,6.01303653895576
174,10.27050958297182,3.268595673178734,7.001913906817503,6.032888890800535
175,10.2844159844885,3.2765749702215565,7.00784103583992,6.043756393486178
176,10.214200565855887,3.2754521619139148,6.938748404313919,5.973257823592973
177,10.254076017418443,3.2793817806541457,6.974694222258331,6.005931010670297
178,10.219315951402399,3.2732149211925203,6.946101050295064,5.982844648792666
179,10.282678314006645,3.2735544285052653,7.009123857233342,6.038759959841295
180,10.28751095817911,3.2895214397710126,6.997989534029909,6.030453591190523
181,10.264406360441734,3.2782545067404807,6.98615184923788,6.02249013243153
182,10.248944879136108,3.287098351953182,6.961846530158509,5.99076255732877
183,10.241126249435354,3.2798020508657566,6.961324179228308,5.9987788445864005
184,10.238310976073077,3.279815818143895,6.958495190660592,5.989104933002252
185,10.240986508623859,3.27334598817989,6.967640497383201,5.999670237721221
186,10.29468698992558,3.2851441776882653,7.009542823767699,6.037989544980054
187,10.271807728617128,3.286821111688004,6.984986632550934,6.014031741250882
188,10.292632726350924,3.2815693834456563,7.011063318356709,6.04600187471244
189,10.28581528209859,3.296769878979592,6.989045422832233,6.024729032412334
190,10.2188142264689,3.2679504518761835,6.95086379653764,5.985706208834596
191,10.265727742413835,3.2707712594506893,6.994956477755875,6.027180400913852
192,10.231472774154497,3.276472246405115,6.955000547834566,5.987377990240612
193,10.206475434920717,3.2884327320152438,6.9180426857958714,5.954167019372425
194,10.279013966993311,3.275566309365021,7.003447650189333,6.031825674119494
195,10.325045896580736,3.2823772735417167,7.042668617831749,6.080692752475113
196,10.20482771630964,3.280692559880511,6.924135162008348,5.9529732564310205
197,10.271946901092292,3.2777098218289997,6.994237079263291,6.026674111436198
198,10.295307864636973,3.2774132856526723,7.017894599069486,6.051029651659699
199,10.242967260423205,3.2702903345854906,6.972676916910966,6.008271290247972
200,10.25578582156653,3.27461234716097,6.981173501929701,6.016892735932063
201,10.238358841299453,3.291161543121576,6.947197295202294,5.984625920490616
202,10.24524983005851,3.2726226857225535,6.972627144335957,6.001061988509203
203,10.29859679128376,3.280993103795044,7.017603686744821,6.048558578848281
204,10.257509264298795,3.2705339295629776,6.986975329900495,6.0260171362092825
205,10.24067149407778,3.2827014015542924,6.957970102938028,5.99364632117023
206,10.261349254018988,3.279001464709849,6.982347771827591,6.006360838082205
207,10.24574327989599,3.2852375198638013,6.960505728044674,5.994397596338424
208,10.243908447706012,3.28663167641055,6.957276751954172,5.985215771774792
209,10.235988218215253,3.2757345424985367,6.960253694686057,5.99271879553237
210,10.230927604223004,3.285761498437843,6.94516610950464,5.974069967284775
211,10.233526206053735,3.285258983859034,6.948267222566649,5.986442531698765
212,10.231927874679684,3.270517614813937,6.9614102412683545,5.994973862598913
213,10.238252916499716,3.2986383557133667,6.9396145459084355,5.965137750235809
214,10.22968956981546,3.291744920281278,6.937944650278077,5.972464700570902
215,10.223027697963387,3.2795795561184935,6.943448130686458,5.97686878195419
216,10.241006360225112,3.289149048547849,6.951857313908951,5.977596082107139
217,10.279270483067553,3.296999145409618,6.982271347700527,6.009066912015775
218,10.185902217620992,3.270495376423257,6.915406872813303,5.955517216889237
219,10.240036592468643,3.27720811958432,6.962828476975749,5.995623993241285
220,10.205010725071947,3.283120113676312,6.921890611395635,5.954310214091761
221,10.215684759821423,3.283200220087203,6.932484521136827,5.96486080752892
222,10.258377582532196,3.2812718236688148,6.977105761838963,6.012750151748776
223,10.244240164198853,3.278119477020597,6.966120721397459,5.992345670084128
224,10.263166635903106,3.274167951295231,6.988998692046834,6.020682938943229
225,10.182568322477772,3.280919195895262,6.901649079345132,5.934729283015925
226,10.240713309944141,3.2838597543154044,6.956853569018859,5.989762614186208
227,10.183805935840338,3.2710241780452165,6.912781742173312,5.944299281294372
228,10.206489564476072,3.2775402641891502,6.928949296567444,5.967440347031759
229,10.244601010160402,3.3001002313194334,6.944500798182257,5.9716035378704575
230,10.236211114666204,3.2810808265822913,6.955130272090156,5.98712324984546
231,10.229986776985728,3.281104390223201,6.948882393085641,5.981027993694669
232,10.213713855713653,3.285007824949839,6.92870602778823,5.963524598227276
233,10.193896665587998,3.285887320960368,6.908009358017753,5.939417754246181
234,10.255434265374765,3.287796204250056,6.9676380246738185,5.999962419875884
235,10.248231994938367,3.2865770819034665,6.961654943534625,5.9889898121635925
