,loss,dkl,mse,traj_mse
0,50.00624182071775,0.9933514195652722,49.01289040361663,48.556164103253586
1,28.6863115402912,1.5551517668082822,27.131159777946294,26.644312080466616
2,22.840901200745297,1.745917705961397,21.094983444570936,20.600402784421924
3,19.54533363020922,2.119207920410704,17.426125765962645,16.7553240497845
4,17.409870824650184,2.6101511090110505,14.79971964534099,13.945183889356306
5,16.386315897734786,2.619313260136454,13.767002709756218,12.908791635784084
6,15.255543415706354,2.680708185186996,12.574835198531842,11.712242760264
7,13.918622777168167,2.763736654183422,11.154886104387352,10.272380506006678
8,12.344556969153155,2.7991910293210127,9.545365943551621,8.65288484040735
9,11.066700642268854,2.8902528271102312,8.176447790982014,7.2610177086221634
10,10.113497723655284,2.9267398317964886,7.1867579089683975,6.257739479195867
11,9.590866608106403,2.9462045131719057,6.644662077452947,5.709893944482907
12,9.329452215602357,2.973632450222783,6.355819702892333,5.4247241042519505
13,9.174148129598585,2.9800029842418367,6.194145175112577,5.25695890867022
14,9.015419635683438,2.972830083924411,6.04258951642398,5.106770581648614
15,8.933878249943536,2.9904813439165374,5.943396895612458,4.999042469328168
16,8.886288203984824,2.9936878577037462,5.892600361530941,4.961011560026457
17,8.876181810768829,3.009674024284351,5.866507824795108,4.928975178931321
18,8.789996339080858,3.0036216407037934,5.786374679779672,4.84555940583418
19,8.791967283358998,3.0090812439107673,5.782886082594183,4.839374287823991
20,8.715093887912316,3.0118031185614336,5.70329075930829,4.762908470983996
21,8.773906365571639,3.0210729128856926,5.752833451198155,4.816104444810269
22,8.775623973185857,3.0178536825730538,5.7577703359904415,4.812945118932382
23,8.674760625068558,3.0188403828839614,5.655920247391866,4.721330574261789
24,8.651390646995509,3.018413072071284,5.63297753400996,4.6981437291816315
25,8.634966881524383,3.0136816058999476,5.621285236941857,4.688390401521823
26,8.648082325499441,3.0156546978050387,5.63242762471882,4.692985180573605
27,8.598104433782758,3.0148899001003984,5.583214548560275,4.654083716887952
28,8.59032190608532,3.0138362856253447,5.576485577314023,4.646579002255397
29,8.56526450917427,3.0320719460057393,5.533192591436568,4.601937651076295
30,8.496338283401942,3.0347576029773062,5.461580701253715,4.531602476018826
31,8.477344212405582,3.021989326953144,5.455354906281517,4.517953281283565
32,8.489308857136695,3.011442461177451,5.4778664019104095,4.552044517350457
33,8.479894103944394,3.035961942628096,5.443932182145379,4.508988134202645
34,8.466271983665907,3.0324902129061693,5.433781773363372,4.498867345860521
35,8.461159125877058,3.0254122024393304,5.435746947242392,4.501354979278517
36,8.406537970960978,3.0418648451985137,5.3646731458476475,4.437432556925995
