,loss,dkl,mse,traj_mse
0,44.152515938055124,1.397895919063162,42.754619878093465,42.13521812784133
1,23.910082321643085,2.292794395720531,21.61728793187372,20.79181076026
2,19.30247865638197,2.8421378440678398,16.460340800411803,15.440572168823337
3,17.63290821557484,3.250347778317337,14.382560460690216,13.177421563873054
4,16.221820521838207,3.3482914339175647,12.873529057792865,11.66413956313349
5,14.64279919593085,3.5285612089957534,11.114237999581324,9.832526379554022
6,12.888547330490326,3.715297887180227,9.173249420993228,7.835720727298636
7,11.218472302238952,3.8011289200805094,7.417343380670651,6.045766208547512
8,10.383440301868362,3.8090765688237087,6.57436374569088,5.196164724793338
9,10.052570067776161,3.8020231221655787,6.2505469441227905,4.87737381811633
10,9.969095032226276,3.818441449015077,6.150653587674574,4.7741330663053185
11,9.73549254412956,3.8320051913328363,5.903487349821141,4.50919643541952
12,9.75389909521094,3.8381445631036146,5.915754528015898,4.530142826520708
13,9.713458933064048,3.8399977010795365,5.8734612502099575,4.481078624725342
14,9.590066325088001,3.835315128570414,5.754751200980961,4.36853575520508
15,9.55181558492961,3.8301880448917145,5.721627528507512,4.341904588868949
16,9.535714752030634,3.838779056314001,5.69693571691766,4.307997953501209
17,9.477828196913887,3.844073830454286,5.633754359020644,4.2464070669760385
18,9.429448995128995,3.8388368116340104,5.5906121875864105,4.195999734673225
19,9.443174747520601,3.846938578089388,5.5962361634800475,4.206962862922324
20,9.41874848364296,3.850500638696965,5.5682478486654725,4.181048309189295
21,9.384731868499898,3.8468863900849675,5.53784549254895,4.158086501491981
22,9.293318370575093,3.8567611974040727,5.436557182097769,4.066211135078704
23,9.351321943464592,3.831368152511287,5.519953787977721,4.141251670402967
24,9.249843389121308,3.8468297770168407,5.403013602061875,4.037788435375076
25,9.293404123898416,3.842510807718762,5.450893321758872,4.076575551501675
26,9.177314289646477,3.8386444997117968,5.338669786587149,3.972218332722109
27,9.246723826701482,3.8435923662646885,5.403131461180688,4.037455706068209
28,9.21299098397194,3.849670579020579,5.363320385610072,4.002781048951767
29,9.153429879413194,3.8287325054174652,5.3246973732518335,3.960617650875621
30,9.147327341267173,3.8347014183187262,5.312625948240902,3.948181380719737
31,9.186110636373392,3.8556667222247665,5.330443877697735,3.963979839348756
32,9.154327420846162,3.8456518902979475,5.308675551749243,3.944957207963917
33,9.096275481344572,3.8539092388242344,5.242366246983711,3.8834612737765735
34,9.128410337867678,3.8440395867024866,5.284370751909086,3.9353488454952625
35,9.121195867541427,3.8504531301685874,5.270742726586352,3.9004601532137153
36,9.126958400708466,3.8416345212463283,5.285323863096431,3.9280953310581155
37,9.082243319792607,3.846389727361861,5.235853590942954,3.8787507136786785
38,9.10285184535891,3.8434657842246307,5.259386053695322,3.9029397674358206
39,9.087675628721621,3.854737245348426,5.232938355105158,3.8761777937319275
40,9.008049808686684,3.8283242461461917,5.179725575558667,3.8237269140442893
41,9.005540658828806,3.85291827524694,5.152622370191744,3.7936050702182813
42,9.087015604266139,3.849117845901275,5.237897736047992,3.8786259746402734
43,9.108234707539241,3.8577815694109696,5.250453118043088,3.890598314972638
44,9.093740152308424,3.8557707337247042,5.237969385108412,3.874939922237545
45,9.04101175525445,3.8498391204988716,5.191172654840764,3.834377040357188
46,9.05758367946107,3.873281873146569,5.184301795899961,3.8220602472933147
47,8.994785320740222,3.8523192587955135,5.1424660697556135,3.7728954440160027
48,9.00901071069393,3.871541413799649,5.13746926937014,3.781674786774491
49,9.073489772362196,3.870317674464257,5.20317212728182,3.851628839876648
50,9.015480254258083,3.8653246199656945,5.1501556246217435,3.7924370661540636
51,8.9794623438914,3.8600473110091853,5.119415019864039,3.7672008631195926
52,8.982616305537231,3.8610068349496065,5.121609439344004,3.765945127341379
53,9.00035209774785,3.8676792262310915,5.132672872260654,3.778444686657553
54,8.95903810063688,3.862713811550051,5.096324282391767,3.741376755204104
55,8.953370914072403,3.8556365490703612,5.097734362026459,3.75337554065746
56,9.000801529787632,3.8708543896489136,5.129947158736112,3.773770366555629
57,9.019238928736836,3.876827600035764,5.1424113234938025,3.788925742954248
58,8.923523880576195,3.8721154029953313,5.051408531885251,3.7007796637911508
59,8.973162293992065,3.871774738180842,5.101387546140579,3.746506312336081
60,8.961168690888261,3.864596282078212,5.096572426663546,3.7422730033743585
61,8.927165904766683,3.8601724524951764,5.066993440369176,3.7263319116672746
62,8.979728960581763,3.86624310466689,5.113485882323172,3.7647926394541438
63,9.01251627316527,3.8740939915459167,5.13842229426558,3.784055225562752
64,8.90826617908924,3.8777211824556965,5.030544998121336,3.680472231878319
65,8.938158718174593,3.868682529550633,5.069476204989667,3.7176181500117975
66,8.948048828916505,3.870250816464238,5.077798011708371,3.732935449448465
67,8.907445958177682,3.8934706920022712,5.013975277333847,3.66800990156748
68,8.88786836198637,3.866293824221154,5.021574554502871,3.6804033560611527
69,8.928014448763985,3.87589864723396,5.052115830170011,3.704276067046405
70,8.926580717708688,3.883155313929232,5.043425394852708,3.687547705288796
71,8.90724835566909,3.8631684471404126,5.044079904809199,3.7026243485080284
72,8.903119536532255,3.876077228700873,5.027042290721781,3.6905012495246208
73,8.904177020008962,3.865908114660921,5.038268895677397,3.6920741032140674
74,8.904615756316044,3.872506057602381,5.032109672677312,3.681849675319868
75,8.920349637357381,3.885583248971591,5.034766378715146,3.6840633959182525
76,8.942991078178894,3.8723472819871354,5.070643811069673,3.728414068355947
77,8.921270419580516,3.887478647663515,5.033791794233872,3.692814631320757
78,8.88724733254467,3.8525409705925284,5.034706373110576,3.6842036648957106
79,8.909297923773945,3.869353103191358,5.039944801241299,3.6984088777937867
80,8.866039479950475,3.86367688201333,5.002362620254017,3.6580541457475255
81,8.935447747919378,3.8760049897311446,5.0594427328957785,3.7212751964325093
82,8.893718207682165,3.8813797066252613,5.01233849473379,3.674140198926286
83,8.92807885376786,3.881416753004196,5.046662101507559,3.696833427164372
84,8.863661243837448,3.880027231671695,4.983634035970417,3.6416808632718234
85,8.837169428511455,3.860820362608816,4.976349045073558,3.6302905715014
86,8.887547214763957,3.8734981061515867,5.0140491127037965,3.6715480883296308
87,8.922834037804567,3.87543233657218,5.047401706439657,3.7076596849236214
88,8.879063670237239,3.8942708262415273,4.984792859617522,3.6450340602773585
89,8.893891943040392,3.871578584409169,5.0223133872712085,3.6819791221023537
90,8.893252078158993,3.8829028632451146,5.010349180694675,3.6715402558515673
91,8.861156494866668,3.8654306422157703,4.995725842236356,3.65973454481354
